obs_at,temp,wind,gust,visibility,humidity,pressure,pressure_trend,weather,Wind gust in miles per hour
2021-08-27T17:00:00Z,15.3°,NNE_8,NA,VG,72%,"1,026",R,Overcast,NA
2021-08-27T18:00:00Z,15.0°,NE_9,NA,VG,72%,"1,027",R,Overcast,NA
2021-08-27T19:00:00Z,14.4°,NNE_6,NA,VG,77%,"1,027",R,Cloudy,NA
2021-08-27T20:00:00Z,13.7°,NE_3,NA,G,79%,"1,027",R,Overcast,NA
2021-08-27T21:00:00Z,12.8°,NNE_3,NA,VG,83%,"1,028",R,Overcast,NA
2021-08-27T22:00:00Z,12.3°,N_3,NA,G,87%,"1,028",R,Overcast,NA
2021-08-27T23:00:00Z,10.3°,N_2,NA,G,90%,"1,028",R,Clear night,NA
2021-08-28T00:00:00Z,9.6°,W_1,NA,G,97%,"1,028",R,Clear night,NA
2021-08-28T01:00:00Z,8.4°,W_1,NA,G,98%,"1,028",R,Clear night,NA
2021-08-28T02:00:00Z,8.5°,WNW_3,NA,G,97%,"1,028",R,Cloudy,NA
2021-08-28T03:00:00Z,7.6°,NW_2,NA,G,97%,"1,028",R,Clear night,NA
2021-08-28T04:00:00Z,7.2°,NNE_2,NA,P,97%,"1,028",F,Mist,NA
2021-08-28T05:00:00Z,6.7°,NNW_2,NA,P,99%,"1,029",R,Fog,NA
2021-08-28T06:00:00Z,7.2°,NNW_3,NA,G,99%,"1,029",R,Sunny day,NA
2021-08-28T07:00:00Z,9.8°,NNW_3,NA,G,95%,"1,029",R,Sunny day,NA
2021-08-28T08:00:00Z,12.6°,NNW_5,NA,VG,85%,"1,029",R,Sunny day,NA
2021-08-28T09:00:00Z,15.5°,NNW_5,NA,VG,75%,"1,029",F,Sunny day,NA
2021-08-28T10:00:00Z,16.7°,NNW_5,NA,VG,67%,"1,028",F,Sunny day,NA
2021-08-28T11:00:00Z,18.8°,SSE_3,NA,VG,58%,"1,028",F,Sunny day,NA
2021-08-28T12:00:00Z,20.1°,WSW_3,NA,G,55%,"1,028",F,Sunny day,NA
2021-08-28T13:00:00Z,20.6°,W_2,NA,VG,47%,"1,028",F,Sunny day,NA
2021-08-28T14:00:00Z,22.1°,NE_3,NA,VG,47%,"1,027",F,Sunny day,NA
2021-08-28T15:00:00Z,21.5°,S_5,NA,VG,46%,"1,027",F,Sunny day,NA
2021-08-28T16:00:00Z,22.1°,NNE_3,NA,VG,47%,"1,026",F,Sunny day,NA
2021-08-28T17:00:00Z,21.9°,N_2,NA,VG,46%,"1,026",F,Sunny day,NA
2021-08-28T18:00:00Z,21.1°,N_0,NA,VG,50%,"1,026",F,Sunny day,NA
2021-08-28T19:00:00Z,18.2°,NE_2,NA,G,67%,"1,027",R,Clear night,NA
2021-08-28T20:00:00Z,16.5°,ESE_1,NA,G,73%,"1,027",R,Clear night,NA
2021-08-28T21:00:00Z,14.4°,W_3,NA,M,87%,"1,027",R,Mist,NA
2021-08-28T22:00:00Z,14.2°,NNW_5,NA,M,91%,"1,028",R,Cloudy,NA
2021-08-28T23:00:00Z,13.1°,N_6,NA,G,89%,"1,028",R,Cloudy,NA
2021-08-29T00:00:00Z,11.8°,NNE_6,NA,G,92%,"1,028",R,Partly cloudy (night),NA
2021-08-29T01:00:00Z,10.7°,NNE_3,NA,M,97%,"1,028",F,Mist,NA
2021-08-29T02:00:00Z,11.4°,N_6,NA,M,99%,"1,028",S,Cloudy,NA
2021-08-29T03:00:00Z,11.0°,NNW_7,NA,M,98%,"1,028",R,Clear night,NA
2021-08-29T04:00:00Z,11.3°,NNW_8,NA,G,96%,"1,028",R,Partly cloudy (night),NA
2021-08-29T05:00:00Z,12.3°,NNW_9,NA,G,91%,"1,028",R,Cloudy,NA
2021-08-29T06:00:00Z,12.7°,NNW_8,NA,G,89%,"1,028",R,Overcast,NA
2021-08-29T07:00:00Z,13.0°,NNW_9,NA,G,88%,"1,028",R,Overcast,NA
2021-08-29T08:00:00Z,13.7°,N_9,NA,VG,82%,"1,028",R,Overcast,NA
2021-08-29T09:00:00Z,14.1°,N_10,NA,G,79%,"1,028",R,Overcast,NA
2021-08-29T10:00:00Z,14.8°,N_10,NA,VG,75%,"1,028",R,Overcast,NA
2021-08-29T11:00:00Z,15.0°,N_11,NA,VG,74%,"1,028",R,Overcast,NA
2021-08-29T12:00:00Z,16.3°,NNE_11,NA,VG,66%,"1,028",R,Overcast,NA
2021-08-29T13:00:00Z,16.6°,N_13,NA,VG,66%,"1,028",R,Overcast,NA
2021-08-29T14:00:00Z,16.6°,NNE_11,NA,VG,65%,"1,028",F,Overcast,NA
2021-08-29T15:00:00Z,16.8°,NNE_11,NA,VG,66%,"1,028",F,Overcast,NA
2021-08-29T16:00:00Z,15.2°,N_14,NA,VG,82%,"1,028",F,Overcast,NA
2021-08-29T17:00:00Z,14.6°,NNE_10,NA,VG,87%,"1,028",F,Cloudy,NA
2021-08-29T18:00:00Z,14.9°,NNE_8,NA,VG,83%,"1,028",R,Cloudy,NA
2021-08-29T19:00:00Z,14.1°,N_10,NA,VG,85%,"1,028",R,Overcast,NA
2021-08-29T20:00:00Z,13.2°,N_8,NA,VG,88%,"1,028",R,Cloudy,NA
2021-08-29T21:00:00Z,12.8°,N_8,NA,VG,96%,"1,029",R,Overcast,NA
2021-08-29T22:00:00Z,13.1°,N_8,NA,VG,92%,"1,028",R,Cloudy,NA
2021-08-29T23:00:00Z,13.1°,NNW_9,NA,VG,93%,"1,029",S,Overcast,NA
2021-08-30T00:00:00Z,13.2°,N_9,NA,VG,88%,"1,029",F,Overcast,NA
2021-08-30T01:00:00Z,13.1°,NNW_8,NA,VG,89%,"1,029",R,Overcast,NA
2021-08-30T02:00:00Z,13.0°,N_9,NA,VG,88%,"1,029",R,Overcast,NA
2021-08-30T03:00:00Z,12.9°,NNW_8,NA,VG,89%,"1,029",R,Overcast,NA
2021-08-30T04:00:00Z,12.9°,NNW_8,NA,VG,89%,"1,029",F,Cloudy,NA
2021-08-30T05:00:00Z,12.6°,NNW_9,NA,VG,92%,"1,029",S,Cloudy,NA
2021-08-30T06:00:00Z,12.4°,NNW_9,NA,VG,96%,"1,029",R,Overcast,NA
2021-08-30T07:00:00Z,12.7°,N_10,NA,P,98%,"1,029",R,Drizzle,NA
2021-08-30T08:00:00Z,13.2°,N_10,NA,VG,94%,"1,029",R,Overcast,NA
2021-08-30T09:00:00Z,13.5°,N_9,NA,G,94%,"1,029",R,Overcast,NA
2021-08-30T10:00:00Z,13.4°,N_10,NA,G,95%,"1,030",R,Overcast,NA
2021-08-30T11:00:00Z,14.4°,NNE_10,NA,G,90%,"1,030",R,Cloudy,NA
2021-08-30T12:00:00Z,16.3°,NNE_10,NA,VG,86%,"1,030",R,Cloudy,NA
2021-08-30T13:00:00Z,15.4°,NE_13,NA,VG,87%,"1,030",R,Overcast,NA
2021-08-30T14:00:00Z,17.4°,NNE_11,NA,VG,78%,"1,030",F,Cloudy,NA
2021-08-30T15:00:00Z,15.3°,NNE_15,NA,VG,78%,"1,030",R,Cloudy,NA
2021-08-30T16:00:00Z,15.4°,NE_15,NA,VG,74%,"1,030",R,Overcast,NA
2021-08-30T17:00:00Z,15.6°,NNE_14,NA,VG,70%,"1,030",R,Cloudy,NA
2021-08-30T18:00:00Z,14.6°,NNE_14,NA,VG,76%,"1,030",R,Overcast,NA
2021-08-30T19:00:00Z,14.1°,N_9,NA,VG,81%,"1,030",R,Overcast,NA
2021-08-30T20:00:00Z,13.5°,N_13,NA,VG,81%,"1,031",R,Overcast,NA
2021-08-30T21:00:00Z,13.0°,N_9,NA,VG,83%,"1,031",R,Cloudy,NA
2021-08-30T22:00:00Z,12.5°,N_9,NA,M,88%,"1,031",R,Drizzle,NA
2021-08-30T23:00:00Z,11.7°,N_7,NA,P,97%,"1,031",R,Drizzle,NA
2021-08-31T00:00:00Z,11.6°,NNW_6,NA,G,97%,"1,032",R,Overcast,NA
2021-08-31T01:00:00Z,11.5°,NNW_9,NA,G,95%,"1,032",R,Overcast,NA
2021-08-31T02:00:00Z,11.7°,NNW_8,NA,G,94%,"1,032",R,Overcast,NA
2021-08-31T03:00:00Z,11.5°,NNW_7,NA,G,92%,"1,032",R,Overcast,NA
2021-08-31T04:00:00Z,11.5°,NNW_11,NA,G,87%,"1,032",S,Cloudy,NA
2021-08-31T05:00:00Z,11.3°,NNW_10,NA,G,90%,"1,032",S,Overcast,NA
2021-08-31T06:00:00Z,11.6°,NNW_9,NA,G,88%,"1,032",R,Cloudy,NA
2021-08-31T07:00:00Z,12.2°,NNW_9,NA,VG,85%,"1,033",R,Overcast,NA
2021-08-31T08:00:00Z,12.3°,NNW_10,NA,G,83%,"1,033",R,Cloudy,NA
2021-08-31T09:00:00Z,13.0°,NNW_9,NA,VG,80%,"1,033",R,Overcast,NA
2021-08-31T10:00:00Z,13.9°,N_9,NA,VG,76%,"1,033",R,Overcast,NA
2021-08-31T11:00:00Z,14.9°,N_9,NA,VG,80%,"1,033",R,Cloudy,NA
2021-08-31T12:00:00Z,15.1°,NNE_11,NA,VG,78%,"1,034",R,Cloudy,NA
2021-08-31T13:00:00Z,16.8°,NNE_14,NA,E,81%,"1,034",R,Cloudy,NA
2021-08-31T14:00:00Z,16.6°,NNE_11,NA,VG,71%,"1,033",R,Cloudy,NA
2021-08-31T15:00:00Z,16.7°,NNE_11,NA,VG,70%,"1,033",F,Cloudy,NA
2021-08-31T16:00:00Z,15.8°,NNE_13,NA,G,81%,"1,033",F,Drizzle,NA
2021-08-31T17:00:00Z,14.3°,NE_7,NA,G,96%,"1,033",F,Overcast,NA
2021-08-31T18:00:00Z,13.9°,NNE_14,NA,G,92%,"1,034",R,Overcast,NA
2021-08-31T19:00:00Z,13.4°,N_7,NA,G,97%,"1,034",R,Overcast,NA
2021-08-31T20:00:00Z,13.1°,N_7,NA,G,94%,"1,034",R,Cloudy,NA
2021-08-31T21:00:00Z,11.1°,NW_5,NA,M,95%,"1,034",R,Mist,NA
2021-08-31T22:00:00Z,10.1°,N_5,NA,M,97%,"1,034",R,Mist,NA
2021-08-31T23:00:00Z,9.0°,W_5,NA,M,99%,"1,035",R,Mist,NA
2021-09-01T00:00:00Z,11.6°,NW_7,NA,G,100%,"1,034",S,Cloudy,NA
2021-09-01T01:00:00Z,12.2°,NNW_8,NA,G,95%,"1,034",F,Cloudy,NA
2021-09-01T02:00:00Z,12.6°,NNW_7,NA,G,95%,"1,034",F,Overcast,NA
2021-09-01T03:00:00Z,12.5°,NNW_11,NA,G,94%,"1,034",F,Overcast,NA
2021-09-01T04:00:00Z,12.5°,NNW_10,NA,G,94%,"1,034",F,Cloudy,NA
2021-09-01T05:00:00Z,12.2°,NNW_9,NA,M,97%,"1,034",F,Overcast,NA
2021-09-01T06:00:00Z,12.2°,NNW_10,NA,M,98%,"1,034",F,Drizzle,NA
2021-09-01T07:00:00Z,12.5°,NNW_9,NA,G,98%,"1,034",S,Overcast,NA
2021-09-01T08:00:00Z,13.0°,NNW_9,NA,G,97%,"1,034",R,Overcast,NA
2021-09-01T09:00:00Z,13.5°,NNW_10,NA,M,95%,"1,034",R,Drizzle,NA
2021-09-01T10:00:00Z,14.6°,N_10,NA,VG,89%,"1,035",R,Cloudy,NA
2021-09-01T11:00:00Z,16.0°,NNE_16,NA,VG,77%,"1,034",R,Cloudy,NA
2021-09-01T12:00:00Z,16.0°,NNE_14,NA,VG,73%,"1,034",S,Cloudy,NA
2021-09-01T13:00:00Z,16.9°,NNE_14,NA,VG,68%,"1,034",F,Cloudy,NA
2021-09-01T14:00:00Z,17.2°,NNE_15,NA,VG,66%,"1,034",S,Cloudy,NA
2021-09-01T15:00:00Z,16.6°,N_15,NA,VG,70%,"1,034",F,Cloudy,NA
2021-09-01T16:00:00Z,15.7°,NNE_14,NA,VG,73%,"1,034",F,Cloudy,NA
2021-09-01T17:00:00Z,14.8°,NNE_13,NA,G,78%,"1,034",F,Overcast,NA
2021-09-01T18:00:00Z,14.4°,NNE_13,NA,G,78%,"1,034",F,Overcast,NA
